concept_id,concept_code,concept_name,codeset
37110332,724552002,Primary poorly differentiated carcinoma of thyroid gland,cancer_dx
45768923,707460002,Primary pseudosarcomatous carcinoma of lung,cancer_dx
36716488,722512003,Primary rhabdomyosarcoma of intrathoracic organ,cancer_dx
36717485,721574009,Primary rhabdomyosarcoma of male genital organ,cancer_dx
36716485,722509001,Primary rhabdomyosarcoma of oral cavity,cancer_dx
36716486,722510006,Primary rhabdomyosarcoma of pharynx,cancer_dx
36716487,722511005,Primary rhabdomyosarcoma of respiratory organ,cancer_dx
45769058,707627009,Primary salivary gland type carcinoma of hypopharynx,cancer_dx
45768929,707467004,Primary salivary gland type carcinoma of lung,cancer_dx
45768858,707380002,Primary salivary gland type carcinoma of trachea,cancer_dx
45771026,707593008,Primary salivary gland-type tumor of oropharynx,cancer_dx
36712740,1.08171E+15,Primary sarcoma of left lower limb,cancer_dx
36716494,722519007,Primary sarcoma of peritoneum,cancer_dx
36717542,722229001,Primary sarcoma of retroperitoneum,cancer_dx
36712741,1.08175E+15,Primary sarcoma of right lower limb,cancer_dx
4310135,424849005,Primary sarcoma of tongue,cancer_dx
36712742,1.08178E+15,Primary seminoma of left testis,cancer_dx
36712743,1.08181E+15,Primary seminoma of right testis,cancer_dx
36717227,722680009,Primary serous adenocarcinoma of endometrium,cancer_dx
36717579,722686003,Primary serous carcinoma of uterine adnexa,cancer_dx
45772933,707407001,Primary signet ring cell carcinoma of lung,cancer_dx
4173353,276738009,Primary signet ring cell carcinoma of skin,cancer_dx
45768855,707377003,Primary signet ring cell carcinoma of trachea,cancer_dx
36716616,722682001,Primary small cell carcinoma of endometrium,cancer_dx
37395648,6.7811E+13,"Primary small cell malignant neoplasm of lung, TNM stage 1",cancer_dx
37395649,6.7821E+13,"Primary small cell malignant neoplasm of lung, TNM stage 2",cancer_dx
37395650,6.7831E+13,"Primary small cell malignant neoplasm of lung, TNM stage 3",cancer_dx
37395651,6.7841E+13,"Primary small cell malignant neoplasm of lung, TNM stage 4",cancer_dx
4234784,440525003,Primary small cell neoplasm of thymus,cancer_dx
45768883,707408006,Primary small cell non-keratinizing squamous cell carcinoma of lung,cancer_dx
45768885,707410008,Primary solid carcinoma of lung,cancer_dx
45768861,707384006,Primary solid carcinoma of trachea,cancer_dx
36717587,722832009,Primary solid papillary carcinoma with invasion of breast,cancer_dx
45768921,707457009,Primary spindle cell carcinoma of lung,cancer_dx
45768870,707394001,Primary spindle cell carcinoma of trachea,cancer_dx
765651,9.1141E+13,Primary spindle cell carcinoma of urinary bladder,cancer_dx
45768948,707489000,Primary spindle cell squamous cell carcinoma of hypopharynx,cancer_dx
45768894,707422006,Primary spindle cell squamous cell carcinoma of larynx,cancer_dx
45769023,707582006,Primary spindle cell squamous cell carcinoma of oropharynx,cancer_dx
45768953,707495004,Primary squamous cell adenoid carcinoma of trachea,cancer_dx
45768836,707353009,Primary squamous cell carcinoma of accessory sinus,cancer_dx
36716511,722542000,Primary squamous cell carcinoma of anal canal,cancer_dx
45768984,707537007,Primary squamous cell carcinoma of anterior surface of epiglottis,cancer_dx
36716972,723265000,Primary squamous cell carcinoma of anus,cancer_dx
36716610,722672002,Primary squamous cell carcinoma of base of tongue,cancer_dx
45768979,707531008,Primary squamous cell carcinoma of branchial cleft,cancer_dx
37018649,9.1151E+13,Primary squamous cell carcinoma of chest wall,cancer_dx
36716193,722112006,Primary squamous cell carcinoma of ear,cancer_dx
37116596,733359005,Primary squamous cell carcinoma of endometrium,cancer_dx
45773563,707359008,Primary squamous cell carcinoma of ethmoidal sinus,cancer_dx
45768838,707356001,Primary squamous cell carcinoma of frontal sinus,cancer_dx
45769091,707664003,Primary squamous cell carcinoma of glottis,cancer_dx
45771033,707697002,Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold,cancer_dx
45768951,707492001,Primary squamous cell carcinoma of hypopharynx,cancer_dx
37116594,733357007,Primary squamous cell carcinoma of intrathoracic organ,cancer_dx
36716606,722666002,Primary squamous cell carcinoma of lacrimal apparatus,cancer_dx
45768839,707357005,Primary squamous cell carcinoma of laryngeal cartilage,cancer_dx
45768840,707358000,Primary squamous cell carcinoma of larynx,cancer_dx
45768982,707535004,Primary squamous cell carcinoma of lateral wall of oropharynx,cancer_dx
36712744,1.08207E+15,Primary squamous cell carcinoma of left ear,cancer_dx
36717352,722673007,Primary squamous cell carcinoma of lingual tonsil,cancer_dx
37116584,733344004,Primary squamous cell carcinoma of lip,cancer_dx
36715846,721620009,Primary squamous cell carcinoma of lower third of esophagus,cancer_dx
45771015,707354003,Primary squamous cell carcinoma of maxillary sinus,cancer_dx
36717578,722676004,Primary squamous cell carcinoma of middle ear,cancer_dx
36717489,721619003,Primary squamous cell carcinoma of middle third of esophagus,cancer_dx
4258703,440527006,Primary squamous cell carcinoma of naris,cancer_dx
36716941,723182009,Primary squamous cell carcinoma of nasal cavity,cancer_dx
45768977,707528007,Primary squamous cell carcinoma of nasopharynx,cancer_dx
37116583,733343005,Primary squamous cell carcinoma of oral cavity,cancer_dx
45769026,707585008,Primary squamous cell carcinoma of oropharynx,cancer_dx
36715835,721605003,Primary squamous cell carcinoma of overlapping lesion of accessory sinuses,cancer_dx
36715847,721621008,Primary squamous cell carcinoma of overlapping lesion of esophagus,cancer_dx
36715834,721604004,Primary squamous cell carcinoma of overlapping lesion of male genital organ,cancer_dx
37110269,724467001,Primary squamous cell carcinoma of overlapping lesion of urinary organs,cancer_dx
37018947,1.8121E+13,Primary squamous cell carcinoma of palatine tonsil,cancer_dx
37118651,733134009,Primary squamous cell carcinoma of paraurethral gland,cancer_dx
36717226,722674001,Primary squamous cell carcinoma of parotid gland,cancer_dx
36716502,722530005,Primary squamous cell carcinoma of pharyngeal tonsil,cancer_dx
37117762,733345003,Primary squamous cell carcinoma of pharynx,cancer_dx
45769121,707703001,Primary squamous cell carcinoma of postcricoid region,cancer_dx
45769108,707686002,Primary squamous cell carcinoma of posterior wall of hypopharynx,cancer_dx
45768980,707532001,Primary squamous cell carcinoma of posterior wall of oropharynx,cancer_dx
45769122,707704007,Primary squamous cell carcinoma of pyriform sinus,cancer_dx
37116595,733358002,Primary squamous cell carcinoma of respiratory system,cancer_dx
36712746,1.08219E+15,Primary squamous cell carcinoma of right ear,cancer_dx
36712745,1.0821E+15,Primary squamous cell carcinoma of skin of left lower limb,cancer_dx
36717261,1.08222E+15,Primary squamous cell carcinoma of skin of right lower limb,cancer_dx
45768837,707355002,Primary squamous cell carcinoma of sphenoidal sinus,cancer_dx
45769018,707576008,Primary squamous cell carcinoma of subglottis,cancer_dx
42539700,737311009,Primary squamous cell carcinoma of sublingual gland,cancer_dx
42537753,737310005,Primary squamous cell carcinoma of submandibular gland,cancer_dx
45769017,707575007,Primary squamous cell carcinoma of supraglottis,cancer_dx
37016103,1.05111E+14,Primary squamous cell carcinoma of thymus,cancer_dx
45768865,707388009,Primary squamous cell carcinoma of trachea,cancer_dx
37018872,2.4111E+13,Primary squamous cell carcinoma of upper limb,cancer_dx
36715845,721618006,Primary squamous cell carcinoma of upper third of esophagus,cancer_dx
37016119,1.07591E+14,Primary squamous cell carcinoma of urethra,cancer_dx
36716613,722678003,Primary squamous cell carcinoma of vagina,cancer_dx
45773564,707538002,Primary squamous cell carcinoma of vallecula,cancer_dx
37018880,2.42951E+14,Primary squamous cell carcinoma of vermilion border of lip,cancer_dx
36716678,722828003,Primary synovial sarcoma of intrathoracic organ,cancer_dx
36716677,722827008,Primary synovial sarcoma of respiratory organ,cancer_dx
36715811,721579004,Primary synovial sarcoma of soft tissue of limb,cancer_dx
36717225,722670005,Primary thymic carcinoma,cancer_dx
37016120,1.07601E+14,Primary transitional cell carcinoma of urethra,cancer_dx
37116597,733360000,Primary undifferentiated carcinoma of endometrium,cancer_dx
45768943,707483004,Primary undifferentiated carcinoma of hypopharynx,cancer_dx
45768893,707421004,Primary undifferentiated carcinoma of larynx,cancer_dx
45768920,707456000,Primary undifferentiated carcinoma of lung,cancer_dx
36715837,721607006,Primary undifferentiated carcinoma of oropharynx,cancer_dx
37110333,724553007,Primary undifferentiated carcinoma of thyroid gland,cancer_dx
45768862,707385007,Primary undifferentiated carcinoma of trachea,cancer_dx
764958,9.1421E+13,Primary undifferentiated large cell carcinoma,cancer_dx
37018651,9.1171E+13,Primary undifferentiated large cell malignancy of chest wall,cancer_dx
37110270,724468006,Primary urothelial carcinoma of overlapping lesion of urinary organ,cancer_dx
37116428,733135005,Primary urothelial carcinoma of paraurethral gland,cancer_dx
45768949,707490009,Primary verrucous carcinoma of hypopharynx,cancer_dx
45768898,707427000,Primary verrucous carcinoma of larynx,cancer_dx
45772942,707494000,Primary verrucous carcinoma of trachea,cancer_dx
44782609,699028006,Primitive neuroectodermal tumor,cancer_dx
35623819,766248004,Primitive neuroectodermal tumor of cervix uteri,cancer_dx
35623818,766247009,Primitive neuroectodermal tumor of corpus uteri,cancer_dx
4116063,254792006,Proliferating angioendotheliomatosis,cancer_dx
4001331,110006004,Prolymphocytic leukemia (clinical),cancer_dx
4144198,307622006,Prolymphocytic lymphosarcoma,cancer_dx
37016740,712849003,Prostate cancer metastatic to bone,cancer_dx
40391740,189815007,Pulmonary blastoma,cancer_dx
4299996,403712008,PUVA therapy-associated basal cell carcinoma,cancer_dx
4300096,403714009,PUVA therapy-associated malignant melanoma,cancer_dx
4301282,403711001,PUVA therapy-associated skin malignancy,cancer_dx
4301283,403713003,PUVA therapy-associated squamous cell carcinoma,cancer_dx
3654301,830060005,Reactive oxygen species 1 negative non-small cell lung cancer,cancer_dx
36716426,722425009,Reactive oxygen species 1 positive non-small cell lung cancer,cancer_dx
36712738,1.08155E+15,Recurrent primary malignant neoplasm of left female breast,cancer_dx
36712739,1.08156E+15,Recurrent primary malignant neoplasm of right female breast,cancer_dx
45769825,7.1111E+13,Recurrent primary malignant neoplasm of vulva,cancer_dx
36712835,1.2311E+13,Refractory acute lymphoid leukemia,cancer_dx
3572256,1.2291E+13,Refractory acute myeloid leukemia,cancer_dx
4112877,254912000,Regressed malignant testicular tumor,cancer_dx
764229,4.52291E+14,Relapse multiple myeloma,cancer_dx
3572249,1.2281E+13,Relapsing acute myeloid leukemia,cancer_dx
443719,415287001,Relapsing chronic myeloid leukemia,cancer_dx
45765451,702391001,Renal cell carcinoma,cancer_dx
761184,1.5637E+16,Renal cell carcinoma of bilateral kidneys,cancer_dx
36713419,717735006,Renal cell carcinoma of kidney except renal pelvis,cancer_dx
35612355,765095002,Renal medullary carcinoma,cancer_dx
436920,373168002,Reticulosarcoma,cancer_dx
4226388,420302007,Reticulosarcoma associated with AIDS,cancer_dx
37017243,713483007,Reticulosarcoma co-occurrent with human immunodeficiency virus infection,cancer_dx
200659,95224004,Reticulosarcoma of intra-abdominal lymph nodes,cancer_dx
192265,95225003,Reticulosarcoma of intrapelvic lymph nodes,cancer_dx
435193,95226002,Reticulosarcoma of intrathoracic lymph nodes,cancer_dx
441241,188492005,Reticulosarcoma of lymph nodes of axilla and upper limb,cancer_dx
438106,188489006,"Reticulosarcoma of lymph nodes of head, face and neck",cancer_dx
200660,188493000,Reticulosarcoma of lymph nodes of inguinal region and lower limb,cancer_dx
139759,95230004,Reticulosarcoma of lymph nodes of multiple sites,cancer_dx
442128,95231000,Reticulosarcoma of spleen,cancer_dx
4196112,312949007,Retinal pigment epithelial adenocarcinoma,cancer_dx
4158977,370967009,Retinoblastoma,cancer_dx
4139395,307219002,Retroperitoneal sarcoma,cancer_dx
4173956,277550009,Richter's syndrome,cancer_dx
4297342,404070007,Round cell liposarcoma,cancer_dx
37204513,783183009,Salivary gland type carcinoma of esophagus,cancer_dx
4112073,254839007,Scirrhous carcinoma of breast,cancer_dx
4297341,404068003,Sclerosing liposarcoma,cancer_dx
4141248,307599002,Sebaceous adenocarcinoma,cancer_dx
4335884,231833004,Sebaceous adenocarcinoma of eyelid,cancer_dx
36712980,1.59562E+16,Secondary adenocarcinoma of bilateral lungs,cancer_dx
36717298,1.33514E+16,Secondary malignant neoplasm of lymph nodes of neck from thyroid,cancer_dx
761027,1.35091E+14,Secondary neuroendocrine carcinoma of peritoneum,cancer_dx
37204808,783706007,Serous cystadenocarcinoma of pancreas,cancer_dx
4112855,254850005,Serous papillary cystadenocarcinoma ovary,cancer_dx
4116245,255101006,Sézary disease of skin,cancer_dx
4041799,118611004,Sézary's disease (clinical),cancer_dx
135759,95264000,Sézary's disease of extranodal AND/OR solid organ site,cancer_dx
439267,188632001,Sézary's disease of intra-abdominal lymph nodes,cancer_dx
439270,188635004,Sézary's disease of intrapelvic lymph nodes,cancer_dx
439265,188631008,Sézary's disease of intrathoracic lymph nodes,cancer_dx
138378,188633006,Sézary's disease of lymph nodes of axilla AND/OR upper limb,cancer_dx
135765,95260009,"Sézary's disease of lymph nodes of head, face AND/OR neck",cancer_dx
439266,188634000,Sézary's disease of lymph nodes of inguinal region and lower limb,cancer_dx
199762,95261008,Sézary's disease of lymph nodes of inguinal region AND/OR lower limb,cancer_dx
140664,188637007,Sézary's disease of lymph nodes of multiple sites,cancer_dx
195760,95263006,Sézary's disease of spleen,cancer_dx
36712771,1.10105E+16,Small cell carcinoma,cancer_dx
4110591,254632001,Small cell carcinoma of lung,cancer_dx
36674767,770601003,Small cell carcinoma of ovary,cancer_dx
4288534,396198006,Small cell carcinoma of prostate,cancer_dx
4300572,403944002,Small cell eccrine carcinoma,cancer_dx
36713671,718604008,Small cell neuroendocrine carcinoma of bladder,cancer_dx
36684812,3.52251E+14,Small lymphocytic B-cell lymphoma of lymph nodes of multiple sites,cancer_dx
4326339,430338009,Smoldering chronic lymphocytic leukemia,cancer_dx
4184985,413587002,Smoldering myeloma,cancer_dx
37206612,786710002,Solid neoplasm with neurotrophic receptor tyrosine kinase gene fusion,cancer_dx
37204187,782697005,Solid pseudopapillary carcinoma of pancreas,cancer_dx
4145040,426336007,Solitary osseous myeloma,cancer_dx
4297343,404073009,Spindle cell liposarcoma,cancer_dx
4301511,403923002,Spindle cell malignant melanoma,cancer_dx
4297338,404055006,Spindle cell rhabdomyosarcoma,cancer_dx
4111922,254653005,Spindle cell squamous carcinoma of skin,cancer_dx
4301428,403900000,Spindle cell squamous cell carcinoma,cancer_dx
35622400,763884007,Splenic diffuse red pulp small B-cell lymphoma,cancer_dx
4173957,277551008,Splenic lymphoma with villous lymphocytes,cancer_dx
35622279,763666008,Splenic marginal zone B-cell lymphoma,cancer_dx
4301664,404117003,Spongiotic mycosis fungoides,cancer_dx
4111805,254622008,Squamous cell carcinoma of bronchus,cancer_dx
4196724,313353007,Squamous cell carcinoma of bronchus in left lower lobe,cancer_dx
4197581,313354001,Squamous cell carcinoma of bronchus in left upper lobe,cancer_dx
4196725,313355000,Squamous cell carcinoma of bronchus in right lower lobe,cancer_dx
4197582,313356004,Squamous cell carcinoma of bronchus in right middle lobe,cancer_dx
4197583,313357008,Squamous cell carcinoma of bronchus in right upper lobe,cancer_dx
35624316,766981007,Squamous cell carcinoma of colon,cancer_dx
35624313,766978002,Squamous cell carcinoma of gallbladder and extrahepatic biliary tract,cancer_dx
36712815,1.2241E+16,Squamous cell carcinoma of left lung,cancer_dx
36674831,770684008,Squamous cell carcinoma of liver and intrahepatic biliary tract,cancer_dx
4110705,254634000,Squamous cell carcinoma of lung,cancer_dx
4310448,423295000,"Squamous cell carcinoma of lung, TNM stage 1",cancer_dx
4313200,423468007,"Squamous cell carcinoma of lung, TNM stage 2",cancer_dx
4322387,425230006,"Squamous cell carcinoma of lung, TNM stage 3",cancer_dx
4312274,425376008,"Squamous cell carcinoma of lung, TNM stage 4",cancer_dx
35624314,766979005,Squamous cell carcinoma of rectum,cancer_dx
36712816,1.2241E+16,Squamous cell carcinoma of right lung,cancer_dx
35608090,764735002,Squamous cell carcinoma of small intestine,cancer_dx
35624315,766980008,Squamous cell carcinoma of stomach,cancer_dx
37109576,723301009,Squamous non-small cell lung cancer,cancer_dx
315497,302855005,Subacute leukemia,cancer_dx
4143848,427056005,Subacute leukemia in remission,cancer_dx
136656,188726003,Subacute lymphoid leukemia,cancer_dx
4139054,426370008,Subacute lymphoid leukemia in remission,cancer_dx
313430,188746008,Subacute monocytic leukemia,cancer_dx
135499,188736006,Subacute myeloid leukemia,cancer_dx
4143382,425749006,Subacute myeloid leukemia in remission,cancer_dx
4097707,188770007,Subacute myelomonocytic leukemia,cancer_dx
4301666,404133000,Subcutaneous panniculitis-like T-cell lymphoma,cancer_dx
4300564,403914000,Superficial basal cell carcinoma,cancer_dx
4301538,404015009,Superficial malignant fibrous histiocytoma of skin,cancer_dx
4110725,254730000,Superficial spreading malignant melanoma of skin,cancer_dx
44782471,699318007,Supratentorial primitive neuroectodermal tumor,cancer_dx
4116202,302851001,Synovial sarcoma,cancer_dx
4300697,404118008,Syringotropic mycosis fungoides,cancer_dx
36715590,721311006,Systemic Epstein-Barr virus positive T-cell lymphoproliferative disease of childhood,cancer_dx
4264694,397015000,Systemic mastocytosis with associated clonal hematological non-mast cell lineage disease,cancer_dx
4082462,277575008,T-cell acute lymphoblastic leukemia,cancer_dx
4143997,427642009,T-cell acute lymphoblastic leukemia in remission,cancer_dx
4173955,277545003,T-cell chronic lymphocytic leukemia,cancer_dx
37110400,724645006,T-cell histiocyte rich large B-cell lymphoma,cancer_dx
44783718,699818003,T-cell large granular lymphocytic leukemia,cancer_dx
4003183,109978004,T-cell lymphoma (clinical),cancer_dx
4079683,277567002,T-cell prolymphocytic leukemia,cancer_dx
37396882,716855006,Theca steroid producing cell malignant neoplasm of ovary,cancer_dx
36717461,721306009,Therapy related acute myeloid leukemia and myelodysplastic syndrome,cancer_dx
42538579,762315004,Therapy related acute myeloid leukemia due to and following administration of antineoplastic agent,cancer_dx
45771284,702476004,Therapy-related myelodysplastic syndrome,cancer_dx
4085560,281563002,Thoracic neuroblastoma,cancer_dx
4312667,424887002,Thyroid cancer metastatic to bone,cancer_dx
4085076,281702006,Tibial adamantinoma,cancer_dx
4149844,269516007,Tongue carcinoma,cancer_dx
4158909,274085008,Tonsil carcinoma,cancer_dx
761035,1.36641E+14,Torré-Muir syndrome co-occurrent with malignant sebaceous neoplasm,cancer_dx
4113111,255109008,Transitional cell carcinoma of bladder,cancer_dx
37203941,785807007,Transitional cell carcinoma of corpus uteri,cancer_dx
4256774,408642003,Transitional cell carcinoma of kidney,cancer_dx
37209430,1.59591E+16,Transitional cell carcinoma of left kidney,cancer_dx
36712747,1.08228E+15,Transitional cell carcinoma of left renal pelvis,cancer_dx
42534922,1.08229E+15,Transitional cell carcinoma of left ureter,cancer_dx
37209431,1.59591E+16,Transitional cell carcinoma of right kidney,cancer_dx
36712748,1.0823E+15,Transitional cell carcinoma of right renal pelvis,cancer_dx
36712749,1.08231E+15,Transitional cell carcinoma of right ureter,cancer_dx
4102133,300988009,Transitional cell carcinoma of ureter,cancer_dx
4301512,403929003,Trichilemmal carcinoma,cancer_dx
45768522,706970001,Triple-negative breast cancer,cancer_dx
37116726,733603009,Tubulocystic renal cell carcinoma,cancer_dx
4301662,404113004,Tumor stage mycosis fungoides,cancer_dx
4003182,109975001,T-zone lymphoma (clinical),cancer_dx
4297195,403955002,Undifferentiated adnexal carcinoma of skin,cancer_dx
35624158,766758001,Undifferentiated carcinoma of corpus uteri,cancer_dx
37204806,783704005,Undifferentiated carcinoma of esophagus,cancer_dx
36674832,770685009,Undifferentiated carcinoma of liver and intrahepatic biliary tract,cancer_dx
44783808,697993003,Undifferentiated carcinoma of nasal sinus,cancer_dx
4306501,422541001,Undifferentiated carcinoma of nasopharynx,cancer_dx
4110863,254856004,Undifferentiated carcinoma of ovary,cancer_dx
35624157,766757006,Undifferentiated carcinoma of stomach,cancer_dx
44783851,698048006,Undifferentiated nonkeratinizing carcinoma of nasopharynx,cancer_dx
4153657,370511006,Vaccine-induced fibrosarcoma,cancer_dx
4300554,403889000,Verrucous carcinoma of oral cavity,cancer_dx
4298030,403904009,Verrucous squamous cell carcinoma,cancer_dx
4291603,402912009,Vulval verrucous carcinoma of Buschke-Löwenstein,cancer_dx
4098597,190818004,Waldenström macroglobulinemia,cancer_dx
36717048,717922007,Well-differentiated neuroendocrine carcinoma of thymus,cancer_dx
