"concept_id","concept_name","concept_code","vocabulary_id","category"
41072624,"Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [BIPRETERAX] Box of 90 by Gerke","OMOP2270586","RxNorm Extension","raas"
41137644,"candesartan 8 MG Oral Tablet [Atacand] Box of 98 by Beragena","OMOP2335606","RxNorm Extension","raas"
21053068,"Ramipril 10 MG Oral Tablet by Waymade","OMOP373006","RxNorm Extension","raas"
41063315,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Kinzalkomb] Box of 56","OMOP2261277","RxNorm Extension","raas"
43766905,"Enalapril 20 MG Oral Tablet [Enalapril Aaa Pharma]","OMOP673856","RxNorm Extension","raas"
43803924,"Losartan 50 MG [Losartan-Kalium Wockhardt]","OMOP691721","RxNorm Extension","raas"
21131406,"Lisinopril 20 MG Oral Tablet Box of 28 by Mawdsley-Brooks","OMOP373471","RxNorm Extension","raas"
43749915,"Losartan 12.5 MG Oral Tablet [Losartan Atid]","OMOP691695","RxNorm Extension","raas"
40854350,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Hennig] Box of 28 by Hennig","OMOP2052312","RxNorm Extension","raas"
36268014,"Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [Coperindo] Box of 30","OMOP3118889","RxNorm Extension","raas"
40875129,"Losartan 50 MG Delayed Release Oral Tablet [Losartan Steiner] Box of 98","OMOP2073091","RxNorm Extension","raas"
35135175,"Amlodipine / valsartan Disintegrating Oral Tablet","OMOP4792373","RxNorm Extension","raas"
43033750,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet Box of 90 by Zydus","OMOP4848795","RxNorm Extension","raas"
44021786,"Zinda-Candesartan","OMOP1016417","RxNorm Extension","raas"
41291323,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Almus] Box of 100 by Almus","OMOP2489285","RxNorm Extension","raas"
41260200,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Hct Al] Box of 56 by Aliud","OMOP2458162","RxNorm Extension","raas"
40740438,"Losartan 50 MG Oral Tablet by Brown & Burk","OMOP4716796","RxNorm Extension","raas"
43156840,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL/HYDROCHLOROTHIAZIDE E] Box of 30 by Eurogenerics","OMOP446295","RxNorm Extension","raas"
40907351,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hexal] Box of 28","OMOP2105313","RxNorm Extension","raas"
40994347,"aliskiren 150 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 56","OMOP2192309","RxNorm Extension","raas"
41249709,"Lisinopril 10 MG Oral Tablet [Lisinopril Corax] Box of 50","OMOP2447671","RxNorm Extension","raas"
43211573,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL HYDROCHLOROTHIAZIDE MYLAN] Box of 84 by Mylan","OMOP446270","RxNorm Extension","raas"
19078351,"hydrochlorothiazide 12.5 MG / lisinopril 10 MG [Prinzide]","568692","RxNorm","raas"
42955895,"olmesartan Oral Tablet [OLMEACT]","OMOP4682436","RxNorm Extension","raas"
40938826,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hormosan] Box of 98","OMOP2136788","RxNorm Extension","raas"
40876460,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Basics Plus] Box of 50","OMOP2074422","RxNorm Extension","raas"
41011225,"Enalapril 20 MG / lercanidipine 10 MG Oral Tablet [Zaneril] Box of 28 by Meda","OMOP2209187","RxNorm Extension","raas"
35764743,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Co-Diovan] Box of 28 by Dowelhurst","OMOP2766204","RxNorm Extension","raas"
42932852,"Amlodipine 5 MG / valsartan 80 MG [VISFORGE]","OMOP4659589","RxNorm Extension","raas"
21043312,"valsartan 320 MG Oral Tablet by Zentiva","OMOP374245","RxNorm Extension","raas"
40808772,"Irbesartan Comp Puren","OMOP2006734","RxNorm Extension","raas"
43696119,"Losartan 50 MG Oral Tablet [Losartan Stada] by Stada","OMOP691749","RxNorm Extension","raas"
43858419,"candesartan 8 MG Oral Tablet [Candesartancilexetil Ct] by AbZ-Pharma","OMOP695279","RxNorm Extension","raas"
44082187,"valsartan Oral Tablet [Act Valsartan]","OMOP1076818","RxNorm Extension","raas"
41254544,"candesartan 16 MG Oral Tablet [Candesartancilexetil Hennig] Box of 98","OMOP2452506","RxNorm Extension","raas"
21021478,"Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 28 by Phoenix Labs","OMOP293956","RxNorm Extension","raas"
36782874,"irbesartan 75 MG Delayed Release Oral Tablet [IRBESARTAN SANDOZ] Box of 28","OMOP4771156","RxNorm Extension","raas"
40848937,"Captopril 12.5 MG Oral Tablet [Capto Abz] Box of 50","OMOP2046899","RxNorm Extension","raas"
21151281,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [CoAprovel] Box of 28 by Waymade","OMOP374934","RxNorm Extension","raas"
43288504,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Abisart] Box of 30","OMOP533895","RxNorm Extension","raas"
41262533,"Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98 by Kohlpharma","OMOP2460495","RxNorm Extension","raas"
43588154,"telmisartan 80 MG Oral Tablet [Telmisartan Mylan Generics] by Mylan","OMOP694389","RxNorm Extension","raas"
35161378,"Losartan 25 MG Oral Tablet by Zydus","OMOP4818350","RxNorm Extension","raas"
21156039,"1 ML Captopril 1.25 MG/ML Oral Solution","OMOP295236","RxNorm Extension","raas"
36276288,"irbesartan 150 MG Oral Tablet [IRBESARTAN SANDOZ] Box of 98 by Sandoz","OMOP3127163","RxNorm Extension","raas"
36784794,"Bisoprolol 10 MG / Perindopril 5 MG Delayed Release Oral Tablet [Bipressil] Box of 90 by Servier","OMOP4773079","RxNorm Extension","raas"
21151933,"Captopril 3.7 MG/ML","OMOP386584","RxNorm Extension","raas"
42875959,"Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Ramipril 10 MG Oral Capsule [Tonotec] Box of 100 by Apontis","OMOP4873071","RxNorm Extension","raas"
42657905,"Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta] Box of 98 by PI-Pharma","OMOP4869471","RxNorm Extension","raas"
21072820,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet by DE","OMOP373818","RxNorm Extension","raas"
40974719,"Amlodipine 6.95 MG / Ramipril 5 MG Oral Capsule [Tonotec] Box of 100","OMOP2172681","RxNorm Extension","raas"
40184187,"hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet","979468","RxNorm","raas"
41260215,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Codiovan] Box of 28 by Cc","OMOP2458177","RxNorm Extension","raas"
21053117,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet Box of 28 by DE","OMOP373906","RxNorm Extension","raas"
41093677,"Lisinopril 2.5 MG Oral Tablet [Lisi] Box of 30","OMOP2291639","RxNorm Extension","raas"
43158410,"irbesartan 150 MG Delayed Release Oral Tablet [IRBESARTAN RATIOPHARM] Box of 30 by Ratiopharm","OMOP460054","RxNorm Extension","raas"
21055550,"eprosartan 600 MG Oral Tablet by Waymade","OMOP254083","RxNorm Extension","raas"
41166360,"Lisinopril 20 MG Oral Tablet [Lisi Lichtenstein] Box of 100 by Sanofi","OMOP2364322","RxNorm Extension","raas"
42955887,"olmesartan Oral Tablet [OLMETEL]","OMOP4682428","RxNorm Extension","raas"
42933075,"Amlodipine 5 MG / valsartan 160 MG [AMIFORGE]","OMOP4659807","RxNorm Extension","raas"
42930060,"Amlodipine 5 MG / telmisartan 80 MG [TWYN-ONE]","OMOP4656833","RxNorm Extension","raas"
42955751,"olmesartan 10 MG [OLMEC]","OMOP4682293","RxNorm Extension","raas"
43189789,"Enalapril / Hydrochlorothiazide Oral Tablet [ENALAPRIL/HYDROCHLOROTHIAZIDE RATIOPHARM]","OMOP446685","RxNorm Extension","raas"
40232334,"aliskiren 300 MG / amlodipine 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Amturnide]","1050805","RxNorm","raas"
43155334,"Ramipril 5 MG [RAMIPRIL ZENTIVA]","OMOP463308","RxNorm Extension","raas"
21161161,"Lisinopril 20 MG Oral Tablet Box of 28 by Zentiva","OMOP373490","RxNorm Extension","raas"
43713961,"Losartan 50 MG [Losarix]","OMOP691743","RxNorm Extension","raas"
40875218,"Lisinopril 5 MG Oral Tablet [Lisibeta] Box of 50","OMOP2073180","RxNorm Extension","raas"
40720973,"candesartan 4 MG Oral Tablet Box of 28 by Milpharm","OMOP4736711","RxNorm Extension","raas"
35755590,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Cozaar-Comp] Box of 28 by Sigma-Tau","OMOP2757051","RxNorm Extension","raas"
43155854,"valsartan 80 MG [VALSARTAN MYLAN]","OMOP506558","RxNorm Extension","raas"
43694427,"Captopril 100 MG Oral Tablet [Captogamma] by Woerwag","OMOP661310","RxNorm Extension","raas"
21080237,"Perindopril 2 MG Oral Tablet Box of 30 by Apotex","OMOP271046","RxNorm Extension","raas"
41001152,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet [Lorzaar] Box of 98","OMOP2199114","RxNorm Extension","raas"
41067133,"candesartan 32 MG Oral Tablet [Candesartan Biomo] Box of 56","OMOP2265095","RxNorm Extension","raas"
21094183,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by Phoenix Labs","OMOP408081","RxNorm Extension","raas"
42950545,"Hydrochlorothiazide 25 MG / Losartan 100 MG [AUKOSTAN PLUS F]","OMOP4677119","RxNorm Extension","raas"
43254786,"Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 14","OMOP540808","RxNorm Extension","raas"
43135102,"Captopril 50 MG Oral Tablet [CAPTOPRIL ARROW]","OMOP449364","RxNorm Extension","raas"
41219878,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Actavis] Box of 28","OMOP2417840","RxNorm Extension","raas"
41103615,"Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN ACTAVIS] Box of 98 by Puren","OMOP2301577","RxNorm Extension","raas"
40042350,"enalaprilat Injectable Solution","374378","RxNorm","raas"
44034424,"irbesartan 75 MG Oral Tablet [IRBESARTAN TEVA]","OMOP1029055","RxNorm Extension","raas"
43171584,"Perindopril 1.67 MG Oral Tablet [PERINDOPRIL SANDOZ]","OMOP480113","RxNorm Extension","raas"
41265703,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG [Ramipril Bz]","OMOP2463665","RxNorm Extension","raas"
21151929,"Captopril 25 MG Oral Tablet by TEVA","OMOP386495","RxNorm Extension","raas"
43261612,"Lisinopril 2.5 MG Oral Tablet Box of 10 by Dr Reddy's","OMOP536969","RxNorm Extension","raas"
42938535,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG [IBERA PLUS]","OMOP4665208","RxNorm Extension","raas"
36273149,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Co-Lisinopril EG] Box of 28","OMOP3124024","RxNorm Extension","raas"
44121686,"irbesartan Oral Tablet [Ratio-Irbesartan]","OMOP1116317","RxNorm Extension","raas"
19025177,"captopril 25 MG Oral Tablet [Capoten]","201372","RxNorm","raas"
21121712,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 28 by Milpharm","OMOP374470","RxNorm Extension","raas"
42950516,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [LOZATA PLUS F]","OMOP4677091","RxNorm Extension","raas"
43134869,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE BIOGARAN] Box of 30","OMOP447516","RxNorm Extension","raas"
35154145,"telmisartan 80 MG Oral Tablet by Nihon","OMOP4811172","RxNorm Extension","raas"
40845399,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Delayed Release Oral Tablet [Karvezide]","OMOP2043361","RxNorm Extension","raas"
43188721,"Lisinopril 20 MG Oral Tablet [LISINOPRIL RATIOPHARM]","OMOP500265","RxNorm Extension","raas"
42926010,"candesartan 8 MG [CANSAR]","OMOP4652832","RxNorm Extension","raas"
41200183,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress] Box of 98 by Takeda","OMOP2398145","RxNorm Extension","raas"
41142198,"candesartan 32 MG / Hydrochlorothiazide 12.5 MG [Candecor]","OMOP2340160","RxNorm Extension","raas"
40969778,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Rami Tad] Box of 20","OMOP2167740","RxNorm Extension","raas"
43032804,"Indapamide 1.25 MG / Perindopril 3.5 MG Delayed Release Oral Tablet Box of 30 by Sandoz","OMOP4847850","RxNorm Extension","raas"
782373,"Perindopril / Amlodipine Krka","OMOP4830205","RxNorm Extension","raas"
41293734,"Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 98 by Axicorp","OMOP2491696","RxNorm Extension","raas"
41260309,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hormosan] Box of 56 by Hormosan","OMOP2458271","RxNorm Extension","raas"
44167239,"olmesartan 20 MG Oral Tablet [Olmesartan 1a Phar] Box of 98 by 1 A","OMOP3043962","RxNorm Extension","raas"
43293606,"eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] Box of 56","OMOP530722","RxNorm Extension","raas"
41187490,"Lisinopril 20 MG Oral Tablet [Lisinopril Tad] Box of 100","OMOP2385452","RxNorm Extension","raas"
35410327,"Losartan 50 MG [LOSARTAN ACCORD]","OMOP1143912","RxNorm Extension","raas"
44181722,"valsartan 80 MG Delayed Release Oral Tablet [Valsartan Axcount] Box of 28 by Axcount Generika","OMOP3058445","RxNorm Extension","raas"
41097956,"Cilazapril 5 MG Oral Tablet [Dynorm] Box of 30","OMOP2295918","RxNorm Extension","raas"
41148024,"irbesartan 150 MG Oral Tablet Box of 100","OMOP2345986","RxNorm Extension","raas"
40829219,"Enalapril 20 MG [Enalind]","OMOP2027181","RxNorm Extension","raas"
40961169,"Enalapril 20 MG Oral Tablet Box of 1500","OMOP2159131","RxNorm Extension","raas"
42931364,"irbesartan Oral Tablet [IZATAN]","OMOP4658127","RxNorm Extension","raas"
35145390,"Captopril Oral Granules","OMOP4802479","RxNorm Extension","raas"
35869125,"valsartan 40 MG [Pingxin]","OMOP5025527","RxNorm Extension","raas"
44173436,"Losartan 100 MG Delayed Release Oral Tablet [Losartan Hexal] Box of 100","OMOP3050159","RxNorm Extension","raas"
40976772,"Ramipril 5 MG Oral Capsule [Delix] Box of 50 by Sanofi","OMOP2174734","RxNorm Extension","raas"
44041547,"Fosinopril 10 MG [Teva-Fosinopril]","OMOP1036178","RxNorm Extension","raas"
41137947,"benazepril 10 MG Delayed Release Oral Tablet [Cibacen] Box of 28 by Kohlpharma","OMOP2335909","RxNorm Extension","raas"
21154481,"Perindopril 10 MG Oral Tablet [Coversyl] by Waymade","OMOP265890","RxNorm Extension","raas"
40869436,"Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet Box of 280","OMOP2067398","RxNorm Extension","raas"
36259861,"valsartan 320 MG Oral Tablet [Diovane]","OMOP3110736","RxNorm Extension","raas"
41032204,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Tritazide] Box of 45","OMOP2230166","RxNorm Extension","raas"
21131501,"irbesartan 75 MG Oral Tablet [Aprovel] Box of 28 by Necessity Supplies","OMOP374799","RxNorm Extension","raas"
41157704,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet [Losartan Eu] Box of 56","OMOP2355666","RxNorm Extension","raas"
41219941,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Westen Pharma] Box of 50","OMOP2417903","RxNorm Extension","raas"
43033057,"Fosinopril 10 MG Oral Tablet Box of 30 by Biogaran","OMOP4848103","RxNorm Extension","raas"
40979112,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [Codiovan] Box of 98 by Gerke","OMOP2177074","RxNorm Extension","raas"
35768100,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet by Phoenix Labs","OMOP2769561","RxNorm Extension","raas"
35409002,"Bisoprolol 8.48 MG / Perindopril 3.5 MG Delayed Release Oral Tablet Box of 90","OMOP1142587","RxNorm Extension","raas"
36264942,"Amlodipine 10 MG / Perindopril 10 MG Oral Tablet Box of 60","OMOP3115817","RxNorm Extension","raas"
44112266,"Enalapril 4 MG Oral Tablet [ENALAPRIL MYLAN]","OMOP1106897","RxNorm Extension","raas"
21060097,"candesartan 2 MG Oral Tablet Box of 7 by Ranbaxy","OMOP351037","RxNorm Extension","raas"
40973355,"Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct Al] Box of 100","OMOP2171317","RxNorm Extension","raas"
42915183,"ILYANG TELMISARTAN","OMOP4642104","RxNorm Extension","raas"
2012476,"hydrochlorothiazide 25 MG / losartan 91.6 MG Oral Tablet [ROSAPLUS-F]","OMOP4960371","RxNorm Extension","raas"
36057349,"olmesartan 40 MG Oral Tablet by Torrent","OMOP4982862","RxNorm Extension","raas"
36405776,"Ramipril Extended Release Oral Tablet [Altace]","OMOP3097818","RxNorm Extension","raas"
43182543,"Perindopril 7 MG Oral Tablet [PERINDOPRIL ACTAVIS]","OMOP479973","RxNorm Extension","raas"
40928752,"Losartan 75 MG Oral Tablet Box of 56","OMOP2126714","RxNorm Extension","raas"
41286908,"Amlodipine 13.9 MG / Losartan 100 MG Oral Tablet [Losamlo] Box of 30","OMOP2484870","RxNorm Extension","raas"
21034082,"Captopril 50 MG Oral Tablet [Capoten] Box of 60","OMOP386459","RxNorm Extension","raas"
43678035,"Amlodipine 13.9 MG / atorvastatin 40 MG / Perindopril 10 MG Oral Tablet [Stapressial] by Servier","OMOP687242","RxNorm Extension","raas"
43034013,"Perindopril 1.67 MG Delayed Release Oral Tablet Box of 90 by Arrow","OMOP4849059","RxNorm Extension","raas"
41004742,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct Al]","OMOP2202704","RxNorm Extension","raas"
43158413,"irbesartan 300 MG [IRBESARTAN REF]","OMOP460107","RxNorm Extension","raas"
43283062,"Hydrochlorothiazide 25 MG / valsartan 320 MG [Valsartan Hctz]","OMOP534080","RxNorm Extension","raas"
40916809,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 98 by 1 A","OMOP2114771","RxNorm Extension","raas"
21122359,"Captopril 10 MG/ML","OMOP386651","RxNorm Extension","raas"
2012871,"amlodipine 5 MG / telmisartan 40 MG [NT-STA]","OMOP4966164","RxNorm Extension","raas"
43216873,"candesartan 16 MG Oral Tablet [CANDESARTAN EVOLUGEN] Box of 90","OMOP493497","RxNorm Extension","raas"
41231951,"aliskiren 300 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [RASILEZ HCT] Box of 56 by Cc","OMOP2429913","RxNorm Extension","raas"
40845245,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Actavis] Box of 98","OMOP2043207","RxNorm Extension","raas"
43784826,"Ramipril 5 MG [Ramilich]","OMOP670681","RxNorm Extension","raas"
42955625,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLE PLUS]","OMOP4682163","RxNorm Extension","raas"
41093664,"Lisinopril 10 MG Oral Tablet [Lisinopril Tad] Box of 30","OMOP2291626","RxNorm Extension","raas"
43128866,"ENALAPRIL/HYDROCHLOROTHIAZIDE ZENTIVA","OMOP439161","RxNorm Extension","raas"
44174519,"quinapril 20 MG Delayed Release Oral Tablet [Quinapril Abz] Box of 30 by AbZ-Pharma","OMOP3051242","RxNorm Extension","raas"
40981030,"candesartan 16 MG Oral Tablet [Candesartan Al] Box of 98 by Aliud","OMOP2178992","RxNorm Extension","raas"
42951086,"Losartan 50 MG [AZERTAN]","OMOP4677659","RxNorm Extension","raas"
43145642,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN] Box of 30 by Evolupharm","OMOP446559","RxNorm Extension","raas"
40872210,"quinapril 10 MG Delayed Release Oral Tablet [Quinapril Al]","OMOP2070172","RxNorm Extension","raas"
42938638,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [VALSAONE PLUS]","OMOP4665308","RxNorm Extension","raas"
43696320,"candesartan 4 MG Oral Tablet [Candegamma] by Woerwag","OMOP695148","RxNorm Extension","raas"
44125197,"Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Ava-Lisinopril Hct]","OMOP1119828","RxNorm Extension","raas"
36778394,"160 ML valsartan 3 MG/ML Oral Solution [Diovane] Box of 1","OMOP4766717","RxNorm Extension","raas"
44166126,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Fair Med] Box of 56","OMOP3042849","RxNorm Extension","raas"
36273815,"Ramipril 10 MG Oral Tablet [RAMIPRIL KRKA] Box of 100 by KRKA","OMOP3124690","RxNorm Extension","raas"
43140000,"candesartan 4 MG Oral Tablet [CANDESARTAN CRISTERS] Box of 30 by Cristers","OMOP493204","RxNorm Extension","raas"
42926003,"candesartan 8 MG [CANSARTAN]","OMOP4652825","RxNorm Extension","raas"
21102212,"valsartan 160 MG Oral Capsule Box of 28 by DE","OMOP374290","RxNorm Extension","raas"
43160336,"Losartan 100 MG [LOSARTAN MYLAN]","OMOP477156","RxNorm Extension","raas"
43215407,"Perindopril 1.67 MG Oral Tablet [PERINDOPRIL KRKA]","OMOP480091","RxNorm Extension","raas"
40907451,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Lorzaar] Box of 98","OMOP2105413","RxNorm Extension","raas"
43166801,"valsartan 80 MG Delayed Release Oral Tablet [TAREG] Box of 30","OMOP506749","RxNorm Extension","raas"
43672301,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisi Tad Hct]","OMOP788754","RxNorm Extension","raas"
2065706,"hydrochlorothiazide / moexipril Oral Tablet [BIPRIL]","OMOP4967034","RxNorm Extension","raas"
40880181,"candesartan 16 MG Oral Tablet [Candesartancilexetil Ct] Box of 28","OMOP2078143","RxNorm Extension","raas"
41047492,"Enalapril 20 MG [Enalapril Heumann]","OMOP2245454","RxNorm Extension","raas"
2065027,"telmisartan 40 MG Oral Tablet [PRETENSION]","OMOP4966342","RxNorm Extension","raas"
40938678,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Provas]","OMOP2136640","RxNorm Extension","raas"
43211941,"Captopril 25 MG Oral Tablet [LOPRIL] Box of 30 by Bristol Myers Squibb","OMOP449463","RxNorm Extension","raas"
