"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
42933233,"Amlodipine / valsartan Oral Tablet [VALSAPIN]","OMOP4659963","RxNorm Extension","RX","arb","valsartan"
2012950,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [CITFORGE] by C-tri","OMOP4967400","RxNorm Extension","RX","arb","valsartan"
44063808,"eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] by GP","OMOP1058439","RxNorm Extension","RX","arb","eprosartan"
35133168,"olmesartan 40 MG Oral Tablet by Choseido","OMOP4790382","RxNorm Extension","RX","arb","olmesartan"
41089568,"telmisartan 20 MG Oral Tablet [Telmisartan Abz] Box of 28","OMOP2287530","RxNorm Extension","RX","arb","telmisartan"
36074760,"losartan 50 MG Oral Tablet Box of 28 by Ennogen","OMOP4991286","RxNorm Extension","RX","arb","losartan"
41237968,"irbesartan Delayed Release Oral Tablet [Irbesartan Fair Med]","OMOP2435930","RxNorm Extension","RX","arb","irbesartan"
45150769,"irbesartan 300 MG Oral Tablet [Avapro]","13411010715","NDC","ND","arb","irbesartan"
43162118,"candesartan 8 MG Oral Tablet [CANDESARTAN ZYDUS]","OMOP493364","RxNorm Extension","RX","arb","candesartan"
45314850,"candesartan cilexetil 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT 32/12.5]","68115070330","NDC","ND","arb","candesartan"
45869810,"telmisartan 80 MG Oral Tablet","68382047330","NDC","ND","arb","telmisartan"
43576434,"Valsartan-Ratiopharm Comp","OMOP895694","RxNorm Extension","RX","arb","valsartan"
21121731,"irbesartan 75 MG Oral Tablet [Aprovel] by Lexon","OMOP374790","RxNorm Extension","RX","arb","irbesartan"
44442919,"Losartan Potassium 50 MG Oral Tablet","68071151603","NDC","ND","arb","losartan"
44187809,"valsartan 160 MG Delayed Release Oral Tablet [Valsartan 1a Pharma] Box of 98","OMOP3064532","RxNorm Extension","RX","arb","valsartan"
43169258,"irbesartan 75 MG [IRBESARTAN BIOGARAN]","OMOP459841","RxNorm Extension","RX","arb","irbesartan"
44089044,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet by Sivem","OMOP1083675","RxNorm Extension","RX","arb","irbesartan"
44175044,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [Losar Teva] Box of 98 by TEVA","OMOP3051767","RxNorm Extension","RX","arb","losartan"
40853958,"Losartan 50 MG Oral Tablet [Losartan Hormosan] Box of 98 by Hormosan","OMOP2051920","RxNorm Extension","RX","arb","losartan"
35748090,"irbesartan 300 MG Delayed Release Oral Tablet by Lupin","OMOP2749551","RxNorm Extension","RX","arb","irbesartan"
42932937,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet [AMVARTAN]","OMOP4659671","RxNorm Extension","RX","arb","valsartan"
41251015,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Hct Stada]","OMOP2448977","RxNorm Extension","RX","arb","losartan"
43255127,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Cilexetil Combi] Box of 30","OMOP571969","RxNorm Extension","RX","arb","candesartan"
35146781,"Losartan 50 MG Oral Tablet by Kyorin Rimedio","OMOP4803857","RxNorm Extension","RX","arb","losartan"
41234620,"Losartan 100 MG [Losartan Dura]","OMOP2432582","RxNorm Extension","RX","arb","losartan"
750393,"candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet","68382019510","NDC","ND","arb","candesartan"
2012850,"hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [TELMI-ON PLUS]","OMOP4965564","RxNorm Extension","RX","arb","telmisartan"
40906037,"Losartan 50 MG Delayed Release Oral Tablet [Losartan Ct] Box of 56","OMOP2103999","RxNorm Extension","RX","arb","losartan"
41088817,"valsartan 80 MG Delayed Release Oral Tablet [Valsartan Stada] Box of 98","OMOP2286779","RxNorm Extension","RX","arb","valsartan"
40845395,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [IRBESARTAN RATIOPHARM] Box of 98","OMOP2043357","RxNorm Extension","RX","arb","irbesartan"
42932613,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet [AMVALTAN]","OMOP4659356","RxNorm Extension","RX","arb","valsartan"
44429417,"amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet","59746052810","NDC","ND","arb","olmesartan"
21062969,"irbesartan 150 MG Oral Tablet [Aprovel] Box of 28 by Lexon","OMOP374632","RxNorm Extension","RX","arb","irbesartan"
41043951,"Amlodipine 6.94 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Dafiro Hct] Box of 28 by Novartis","OMOP2241913","RxNorm Extension","RX","arb","valsartan"
44099248,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Pms-Telmisartan-Hctz]","OMOP1093879","RxNorm Extension","RX","arb","telmisartan"
43660389,"valsartan 40 MG Oral Tablet [Valsartan Dura]","OMOP693529","RxNorm Extension","RX","arb","valsartan"
42933042,"Amlodipine 5 MG / valsartan 160 MG [DISFORGE]","OMOP4659774","RxNorm Extension","RX","arb","valsartan"
43126528,"CANDESARTAN TEVA","OMOP436835","RxNorm Extension","RX","arb","candesartan"
40851575,"telmisartan 40 MG Oral Tablet [Telmisartan Zentiv] Box of 100 by Sanofi","OMOP2049537","RxNorm Extension","RX","arb","telmisartan"
41001148,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Eumann H2u] Box of 28","OMOP2199110","RxNorm Extension","RX","arb","losartan"
36067192,"valsartan 40 MG Oral Capsule by Mawdsley-Brooks","OMOP4993677","RxNorm Extension","RX","arb","valsartan"
41063424,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [Karvezide] Box of 28","OMOP2261386","RxNorm Extension","RX","arb","irbesartan"
40963756,"valsartan 160 MG Oral Tablet [Valsartan Q]","OMOP2161718","RxNorm Extension","RX","arb","valsartan"
42929993,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [DUALSTAR]","OMOP4656766","RxNorm Extension","RX","arb","telmisartan"
45278348,"losartan potassium 25 MG Oral Tablet","60429031690","NDC","ND","arb","losartan"
43768065,"telmisartan 40 MG [Telmisartan Hexal]","OMOP694434","RxNorm Extension","RX","arb","telmisartan"
35760339,"telmisartan 80 MG Delayed Release Oral Tablet [Micardis] Box of 28 by Dowelhurst","OMOP2761800","RxNorm Extension","RX","arb","telmisartan"
43134846,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 30","OMOP447348","RxNorm Extension","RX","arb","telmisartan"
42938309,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG [CANSARTAN PLUS]","OMOP4664988","RxNorm Extension","RX","arb","candesartan"
43189775,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [CoAprovel] Box of 90 by Sanofi","OMOP446519","RxNorm Extension","RX","arb","irbesartan"
43178966,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE CRISTERS] Box of 90","OMOP447378","RxNorm Extension","RX","arb","telmisartan"
42828070,"irbesartan 300 MG Oral Tablet","68382030116","NDC","ND","arb","irbesartan"
43624269,"irbesartan 75 MG Oral Tablet [Generitan] by G.L.","OMOP698440","RxNorm Extension","RX","arb","irbesartan"
43136304,"irbesartan 300 MG [IRBESARTAN ARROW]","OMOP460094","RxNorm Extension","RX","arb","irbesartan"
41192522,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Hytacand Plus Kohlpharma] Box of 98","OMOP2390484","RxNorm Extension","RX","arb","candesartan"
40823385,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis Plus Ad]","OMOP2021347","RxNorm Extension","RX","arb","telmisartan"
46250679,"valsartan 160 MG Oral Tablet","60687013911","NDC","ND","arb","valsartan"
2066266,"valsartan 80 MG Oral Tablet [VALSA V] by LG","OMOP4967622","RxNorm Extension","RX","arb","valsartan"
21053529,"telmisartan 20 MG Oral Tablet by Sigma-Tau","OMOP381803","RxNorm Extension","RX","arb","telmisartan"
43785952,"Losartan 12.5 MG Oral Tablet [Losartan Heumann] by Heumann","OMOP691690","RxNorm Extension","RX","arb","losartan"
44076155,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis] by Boehringer Ingelheim","OMOP1070786","RxNorm Extension","RX","arb","telmisartan"
42938366,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELMIRO PLUS]","OMOP4665043","RxNorm Extension","RX","arb","telmisartan"
2062769,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [EMVIKAR HCT] by Aprogen","OMOP4964019","RxNorm Extension","RX","arb","olmesartan"
43133838,"Amlodipine 5 MG / valsartan 160 MG Delayed Release Oral Tablet [Exforge] Box of 56 by Novartis","OMOP514596","RxNorm Extension","RX","arb","valsartan"
40907337,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Provas] Box of 98","OMOP2105299","RxNorm Extension","RX","arb","valsartan"
36261399,"valsartan 160 MG Oral Tablet [Diovane] Box of 28 by Novartis","OMOP3112274","RxNorm Extension","RX","arb","valsartan"
45861418,"hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet","53217011460","NDC","ND","arb","valsartan"
41229464,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Hct Aris] Box of 56 by Aristo","OMOP2427426","RxNorm Extension","RX","arb","losartan"
40975696,"valsartan 80 MG Oral Tablet [Diovan] Box of 98 by Eurim-Pharm","OMOP2173658","RxNorm Extension","RX","arb","valsartan"
46364551,"telmisartan 80 MG Oral Tablet","65862086910","NDC","ND","arb","telmisartan"
44424952,"amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet","62332021530","NDC","ND","arb","olmesartan"
43129339,"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA","OMOP436383","RxNorm Extension","RX","arb","losartan"
45123677,"Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar 50/12.5]","58016074136","NDC","ND","arb","losartan"
40981010,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress] Box of 56 by Kohlpharma","OMOP2178972","RxNorm Extension","RX","arb","candesartan"
41135749,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hct Al] Box of 28 by Aliud","OMOP2333711","RxNorm Extension","RX","arb","telmisartan"
41324492,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand Plus] Box of 56 by Kohlpharma","OMOP2522454","RxNorm Extension","RX","arb","candesartan"
43654187,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hennig] by Hennig","OMOP793790","RxNorm Extension","RX","arb","valsartan"
45378317,"Losartan Potassium 50 MG Oral Tablet","54868610401","NDC","ND","arb","losartan"
43581991,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Valsartan Hexal Comp]","OMOP794445","RxNorm Extension","RX","arb","valsartan"
36276984,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG [Losartan Plus EG]","OMOP3127859","RxNorm Extension","RX","arb","losartan"
43834198,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan-Actavis Comp]","OMOP798508","RxNorm Extension","RX","arb","candesartan"
43161862,"telmisartan Oral Tablet [TELMISARTAN ACTAVIS]","OMOP491122","RxNorm Extension","RX","arb","telmisartan"
40839921,"telmisartan 40 MG Oral Tablet [Telmisartan Zentiv]","OMOP2037883","RxNorm Extension","RX","arb","telmisartan"
36266491,"irbesartan 300 MG Oral Tablet [Irbesartan Actavis] Box of 28 by Aurobindo","OMOP3117366","RxNorm Extension","RX","arb","irbesartan"
41035871,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil] Box of 98","OMOP2233833","RxNorm Extension","RX","arb","candesartan"
43618028,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet by Mylan","OMOP798808","RxNorm Extension","RX","arb","candesartan"
42478732,"candesartan 16 MG Oral Tablet [Atacand] Box of 28 by Waymade","OMOP421108","RxNorm Extension","RX","arb","candesartan"
44898852,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT]","49999088090","NDC","ND","arb","valsartan"
21074756,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Cozaar-Comp] by Mawdsley-Brooks","OMOP408054","RxNorm Extension","RX","arb","losartan"
40907484,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hexal] Box of 56","OMOP2105446","RxNorm Extension","RX","arb","irbesartan"
40740926,"Losartan 25 MG Oral Tablet Box of 28 by Brown & Burk","OMOP4716762","RxNorm Extension","RX","arb","losartan"
43252424,"Candesartan Hctz","OMOP570166","RxNorm Extension","RX","arb","candesartan"
43256126,"irbesartan 75 MG Oral Tablet [Abisart] Box of 90","OMOP535436","RxNorm Extension","RX","arb","irbesartan"
43035639,"valsartan 80 MG Delayed Release Oral Tablet Box of 90 by TEVA","OMOP4850684","RxNorm Extension","RX","arb","valsartan"
44162301,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Losartan 1a Pharma] Box of 28","OMOP3039024","RxNorm Extension","RX","arb","losartan"
21131464,"valsartan 160 MG Oral Capsule [Diovan] by Mawdsley-Brooks","OMOP374298","RxNorm Extension","RX","arb","valsartan"
21094181,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet by Actavis","OMOP408074","RxNorm Extension","RX","arb","losartan"
36260768,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet [Forzaten] Box of 28","OMOP3111643","RxNorm Extension","RX","arb","olmesartan"
44902747,"valsartan 160 MG Oral Tablet [Diovan]","58016077782","NDC","ND","arb","valsartan"
42827616,"hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet","68071418406","NDC","ND","arb","valsartan"
44435530,"irbesartan 150 MG Oral Tablet","42291035630","NDC","ND","arb","irbesartan"
45902993,"valsartan 40 MG Oral Tablet","13668006705","NDC","ND","arb","valsartan"
42931342,"irbesartan 150 MG [IBETA]","OMOP4658105","RxNorm Extension","RX","arb","irbesartan"
42927931,"telmisartan 80 MG Oral Tablet [MICATERE]","OMOP4654732","RxNorm Extension","RX","arb","telmisartan"
40963758,"valsartan 160 MG Oral Tablet [Valsargamma] Box of 98","OMOP2161720","RxNorm Extension","RX","arb","valsartan"
40885898,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hennig] Box of 56 by Hennig","OMOP2083860","RxNorm Extension","RX","arb","valsartan"
35868718,"telmisartan 40 MG [Shuluoning]","OMOP5025254","RxNorm Extension","RX","arb","telmisartan"
43216881,"candesartan 16 MG Oral Tablet [CANDESARTAN ZYDUS] Box of 30","OMOP493542","RxNorm Extension","RX","arb","candesartan"
43573556,"Olmesartanmedoxomil Mylan","OMOP892559","RxNorm Extension","RX","arb","olmesartan"
40969712,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN ZENTIVA]","OMOP2167674","RxNorm Extension","RX","arb","valsartan"
21033824,"telmisartan 20 MG Oral Tablet by Alliance","OMOP381804","RxNorm Extension","RX","arb","telmisartan"
41047470,"eprosartan 736 MG / Hydrochlorothiazide 12.5 MG [Epratenzide Plus]","OMOP2245432","RxNorm Extension","RX","arb","eprosartan"
42951102,"Losartan 50 MG [NUROTAN]","OMOP4677675","RxNorm Extension","RX","arb","losartan"
36057362,"olmesartan 20 MG Oral Tablet by DE","OMOP4982875","RxNorm Extension","RX","arb","olmesartan"
21151281,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [CoAprovel] Box of 28 by Waymade","OMOP374934","RxNorm Extension","RX","arb","irbesartan"
40969811,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Votum] Box of 280","OMOP2167773","RxNorm Extension","RX","arb","olmesartan"
41324516,"candesartan 4 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 56 by Sanofi","OMOP2522478","RxNorm Extension","RX","arb","candesartan"
40825682,"candesartan 32 MG Oral Tablet [Atacand] Box of 56 by Astrazeneca","OMOP2023644","RxNorm Extension","RX","arb","candesartan"
45866223,"valsartan 80 MG Oral Tablet","51660014105","NDC","ND","arb","valsartan"
36258653,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA] Box of 98 by TEVA","OMOP3109528","RxNorm Extension","RX","arb","candesartan"
40969851,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet [Losartan Hct]","OMOP2167813","RxNorm Extension","RX","arb","losartan"
43256132,"irbesartan 150 MG Oral Tablet Box of 30 by Apotex","OMOP535478","RxNorm Extension","RX","arb","irbesartan"
42955462,"Amlodipine 5 MG / olmesartan 20 MG Oral Tablet [OLODIPINE]","OMOP4682001","RxNorm Extension","RX","arb","olmesartan"
43037086,"telmisartan 80 MG Oral Tablet Box of 30 by Ranbaxy","OMOP4852125","RxNorm Extension","RX","arb","telmisartan"
42950945,"Losartan 50 MG Oral Tablet [LOSATA]","OMOP4677520","RxNorm Extension","RX","arb","losartan"
43035700,"valsartan 40 MG Delayed Release Oral Tablet Box of 30 by Sandoz","OMOP4850745","RxNorm Extension","RX","arb","valsartan"
41168837,"candesartan 4 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 56 by Puren","OMOP2366799","RxNorm Extension","RX","arb","candesartan"
43189808,"Hydrochlorothiazide / Losartan Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE E]","OMOP446853","RxNorm Extension","RX","arb","losartan"
44987461,"valsartan 160 MG Oral Tablet [Diovan]","58016077720","NDC","ND","arb","valsartan"
42932971,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet [AMDOSAR]","OMOP4659705","RxNorm Extension","RX","arb","valsartan"
46246138,"amlodipine besylate valsartan hydrochlorothiazide 5mg/1 / 25mg/1 / 160mg/1 ORAL TABLET, FILM COATED","498840173","NDC","ND","arb","valsartan"
45285009,"losartan potassium 50 MG Oral Tablet","00781570101","NDC","ND","arb","losartan"
2012478,"hydrochlorothiazide 25 MG / losartan 91.6 MG Oral Tablet [ROSAPLUS-F] by Pharvis","OMOP4960373","RxNorm Extension","RX","arb","losartan"
2066293,"valsartan Oral Tablet [VALSATAM]","OMOP4967651","RxNorm Extension","RX","arb","valsartan"
44426086,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet","61919076030","NDC","ND","arb","valsartan"
37592802,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet Box of 28 by Aliud","OMOP4782245","RxNorm Extension","RX","arb","olmesartan"
43256124,"irbesartan 75 MG Oral Tablet by Stada","OMOP535415","RxNorm Extension","RX","arb","irbesartan"
43188884,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE AHCL] Box of 90 by Abdi Farma","OMOP513507","RxNorm Extension","RX","arb","valsartan"
43205734,"telmisartan 40 MG Oral Tablet [TELMISARTAN MYLAN] Box of 30","OMOP491270","RxNorm Extension","RX","arb","telmisartan"
2066060,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [EXPINE]","OMOP4967411","RxNorm Extension","RX","arb","valsartan"
42938688,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG [CODIORTAN]","OMOP4665357","RxNorm Extension","RX","arb","valsartan"
42951176,"Losartan Oral Tablet [ROCATAN]","OMOP4677748","RxNorm Extension","RX","arb","losartan"
42950964,"Losartan 50 MG Oral Tablet [KAROZAAR]","OMOP4677539","RxNorm Extension","RX","arb","losartan"
41292052,"eprosartan 600 MG Oral Tablet [Teveten] Box of 98 by Kohlpharma","OMOP2490014","RxNorm Extension","RX","arb","eprosartan"
41262036,"candesartan 8 MG Oral Tablet [Atacand] Box of 56 by Kohlpharma","OMOP2459998","RxNorm Extension","RX","arb","candesartan"
45805405,"losartan potassium 50mg/1 ORAL TABLET","009046390","NDC","ND","arb","losartan"
45805170,"valsartan 160mg/1 ORAL TABLET, FILM COATED","005912169","NDC","ND","arb","valsartan"
36179960,"losartan potassium 50 MG Oral Tablet","68788716706","NDC","ND","arb","losartan"
21171371,"telmisartan 80 MG Oral Tablet Box of 28 by DE","OMOP381872","RxNorm Extension","RX","arb","telmisartan"
44047463,"irbesartan 75 MG Oral Tablet [Van-Irbesartan]","OMOP1042094","RxNorm Extension","RX","arb","irbesartan"
36193947,"losartan potassium 50mg/1 ORAL TABLET, FILM COATED","687887167","NDC","ND","arb","losartan"
1393501,"losartan potassium 25mg/1 ORAL TABLET, FILM COATED","680715041","NDC","ND","arb","losartan"
