concept_id,concept_code,concept_name,vocabulary_id
40482410,445126005,Edema of entire limb,SNOMED
40482463,445174005,Edema of suprapubic region,SNOMED
40482819,443710002,Edema of dorsum of hand,SNOMED
40482879,445256008,Edema of buttock,SNOMED
40482905,445280007,Firm nonpitting edema,SNOMED
40482907,445281006,Soft pitting edema,SNOMED
40483302,445341001,Firm pitting edema,SNOMED
40483306,445345005,Remitting seronegative symmetrical synovitis with pitting edema,SNOMED
40483338,445374001,Dependent lymphedema,SNOMED
40483347,445382001,Skin folds visible on edematous limb,SNOMED
40483619,442511009,"Progressive encephalopathy with edema, hypsarrhythmia and optic atrophy syndrome",SNOMED
40483787,445471005,Edema of extremity with extension to trunk,SNOMED
40483788,445472003,Lymphovenous edema,SNOMED
40578685,403381009,Lymphedema of face,SNOMED
40614201,58336004,Terminal edema,SNOMED
40624823,70809009,Edema of male genital organs,SNOMED
40631198,74520007,Edema of penis,SNOMED
40633725,75127007,Hereditary edema of legs,SNOMED
40634140,72967001,Scleredema,SNOMED
42536492,735392002,Dependent lymphedema due to impaired mobility,SNOMED
42536675,735622003,Chronic edema of penis,SNOMED
42537887,737557007,Intestinal angioedema caused by angiotensin-converting enzyme inhibitor,SNOMED
42709748,449620005,Lymphedema of upper limb,SNOMED
42709749,449621009,Lymphedema of upper arm,SNOMED
42709835,449707004,Edema of lower leg,SNOMED
43021727,462162008,Diffuse fetal skin edema,SNOMED
43531690,609376003,Acquired lymphedema of lower extremity,SNOMED
44782639,699105008,Fluctuating edema level,SNOMED
44782676,698467000,At risk of lymphedema,SNOMED
44782959,698975002,Edema of extremity of sudden onset,SNOMED
44782969,698988004,Lymphedema due to infection,SNOMED
44782970,698989007,Lymphedema due to inflammatory disease,SNOMED
44782972,698991004,Lymphedema due to venous disease,SNOMED
44782978,698998005,Lymphedema follow up assessment,SNOMED
44783068,699107000,Static edema level,SNOMED
44783404,698987009,Lymphedema due to endocrine disease,SNOMED
44793298,380941000000104,"PEHO (progressive encephalopathy with oedema, hypsarrhythmia and optic atrophy) syndrome",SNOMED
44801741,520231000000107,Lymphoedema due to malignant disease,SNOMED
44801742,520241000000103,Referral for intensive treatment of lymphoedema,SNOMED
44801795,520441000000104,Has lymphoedema key worker,SNOMED
44801796,520451000000101,Has community lymphoedema key worker,SNOMED
44802019,511201000000101,Mild lymphoedema of limb,SNOMED
44802020,511221000000105,Severe lymphoedema of limb,SNOMED
44802359,526121000000104,Intensive treatment of lymphoedema,SNOMED
44802360,526131000000102,Long term management of lymphoedema,SNOMED
44802361,526141000000106,Palliative treatment of lymphoedema,SNOMED
44802493,494851000000105,Oedema of neck,SNOMED
44802547,515261000000104,Lymphoedema monitoring,SNOMED
44802775,496691000000105,[D]Oedema,SNOMED
44802776,496701000000105,"[D]Oedema, generalised",SNOMED
44802778,496731000000104,"[D]Oedema, localised",SNOMED
44802878,517881000000100,Limb oedema of sudden onset,SNOMED
44802880,518121000000108,Oedema of head,SNOMED
44802882,518161000000100,Referral to community lymphoedema service,SNOMED
44803047,519381000000101,Dependent lymphoedema due to immobility,SNOMED
44804605,758581000000105,Precipitative diagnosis to lymphoedema onset time,SNOMED
44804606,758591000000107,Surgery to lymphoedema onset time,SNOMED
44804607,758601000000101,Treatment to lymphoedema onset time,SNOMED
44804654,781261000000100,Reduction in peripheral oedema,SNOMED
44805390,763511000000102,Worsening peripheral oedema,SNOMED
44805556,764851000000102,Worsening pulmonary oedema,SNOMED
44805557,775151000000100,Oedema information leaflet given,SNOMED
44806503,812611000000109,Reduction in lymphoedema,SNOMED
44806913,823391000000109,Unilateral oedema of arm,SNOMED
44809280,835991000000105,Referred by lymphoedema service,SNOMED
44810574,888391000000105,LYMQOL (Lymphoedema Quality of Lift Tool) score - leg,SNOMED
44811157,882541000000108,Lymphoedema associated with obesity,SNOMED
44811405,883911000000107,LYMQOL (Lymphoedema Quality of Lift Tool) score - arm,SNOMED
44812996,425501000000102,[D]Oedema NOS,SNOMED
44813191,496741000000108,[D]Peripheral oedema,SNOMED
44813738,511211000000104,Moderate lymphoedema of limb,SNOMED
44821982,478.25,Edema of pharynx or nasopharynx,ICD9CM
44823146,506.1,Acute pulmonary edema due to fumes and vapors,ICD9CM
44824274,457.1,Other lymphedema,ICD9CM
44825400,374.82,Edema of eyelid,ICD9CM
44825553,607.83,Edema of penis,ICD9CM
44825557,608.86,Edema of male genital organs,ICD9CM
44826598,372.73,Conjunctival edema,ICD9CM
44826669,478.6,Edema of larynx,ICD9CM
44827702,348.5,Cerebral edema,ICD9CM
44828119,757.0,Hereditary edema of legs,ICD9CM
44828942,376.33,Orbital edema or congestion,ICD9CM
44831784,995.1,"Angioneurotic edema, not elsewhere classified",ICD9CM
44832710,782.3,Edema,ICD9CM
44832921,992.7,Heat edema,ICD9CM
44833615,518.4,"Acute edema of lung, unspecified",ICD9CM
45533195,H02.842,Edema of right lower eyelid,ICD10CM
45533550,J38.4,Oedema of larynx,ICD10
45538482,J81.0,Acute pulmonary edema,ICD10CM
45547789,H02.84,Edema of eyelid,ICD10CM
45547790,H02.849,"Edema of unspecified eye, unspecified eyelid",ICD10CM
45547812,H11.423,"Conjunctival edema, bilateral",ICD10CM
45548975,R60.1,Generalized oedema,ICD10
45551427,T67.7,Heat oedema,ICD10
45551447,T78.3,Angioneurotic oedema,ICD10
45552580,H05.221,Edema of right orbit,ICD10CM
45552595,H11.421,"Conjunctival edema, right eye",ICD10CM
45552596,H11.422,"Conjunctival edema, left eye",ICD10CM
45557288,H02.844,Edema of left upper eyelid,ICD10CM
45557313,H05.222,Edema of left orbit,ICD10CM
45557314,H05.229,Edema of unspecified orbit,ICD10CM
45557328,H11.429,"Conjunctival edema, unspecified eye",ICD10CM
45557629,J81,Pulmonary oedema,ICD10
45562134,H02.841,Edema of right upper eyelid,ICD10CM
45565783,T67.7XXA,"Heat edema, initial encounter",ICD10CM
45568143,R60.9,"Oedema, unspecified",ICD10
45571862,H02.846,"Edema of left eye, unspecified eyelid",ICD10CM
45575524,T78.3XXA,"Angioneurotic edema, initial encounter",ICD10CM
45576957,J81.1,Chronic pulmonary edema,ICD10CM
45577801,R60,"Oedema, not elsewhere classified",ICD10
45582611,P11.0,Cerebral oedema due to birth injury,ICD10
45586347,H02.845,Edema of left lower eyelid,ICD10CM
45591241,H05.223,Edema of bilateral orbit,ICD10CM
45591260,H11.42,Conjunctival edema,ICD10CM
45591561,J68.1,"Pulmonary oedema due to chemicals, gases, fumes and vapours",ICD10
45592394,Q82.0,Hereditary lymphoedema,ICD10
45594876,T78.3XXS,"Angioneurotic edema, sequela",ICD10CM
45597193,R60.0,Localized oedema,ICD10
45599719,T78.3XXD,"Angioneurotic edema, subsequent encounter",ICD10CM
45600832,H02.843,"Edema of right eye, unspecified eyelid",ICD10CM
45605575,G93.6,Cerebral oedema,ICD10
45605871,I89.0,"Lymphoedema, not elsewhere classified",ICD10
45609267,T67.7XXD,"Heat edema, subsequent encounter",ICD10CM
45609268,T67.7XXS,"Heat edema, sequela",ICD10CM
45763811,700327003,Edema of lower eyelid,SNOMED
45763822,700339006,Edema of upper eyelid,SNOMED
45763920,700458001,Pulmonary edema due to hypoproteinemia,SNOMED
45766173,703283003,Lymphedema due to venous insufficiency,SNOMED
45766204,703316004,Lymphedema associated with obesity,SNOMED
45766599,703795004,Angioedema due to disorder of kinin metabolism,SNOMED
45766602,703801008,Acquired angioedema due to lymphoproliferative disorder,SNOMED
45766603,703802001,Acquired angioedema due to C1 inhibitor autoantibody,SNOMED
45766923,704190008,Massive ovarian edema,SNOMED
45767286,704648003,Exudative edema,SNOMED
45768472,706913006,Varicose veins of lower limb co-occurrent with edema,SNOMED
46269768,10674871000119105,Pulmonary edema caused by chemical fumes,SNOMED
46272931,711384005,Reduction of peripheral edema,SNOMED
46273396,83011000119100,Venous stasis ulcer co-occurrent with edema of lower leg,SNOMED
